gene_family,signed_importance,importance,direction,effect_size,p_value,presence_rate,n_genomes_with_feature,diaz_rate_present,diaz_rate_absent,target,acc,pident,evalue,GeneName,ProteinName,EC,GO
GF_02371,0.0111708631872017,0.0111708631872017,Positive,0.3367724867724867,2.084090217551664e-14,0.4209354120267261,189,0.4867724867724867,0.15,B8HVR8,B8HVR8,81.1,0.0,efg,EFG_CYAP4,,GO:0003746;GO:0003924;GO:0005525;GO:0005737;GO:0032790
GF_00694,0.0110966312984954,0.0110966312984954,Positive,0.4094537998429456,2.4102238188630365e-19,0.6503340757238307,292,0.4349315068493151,0.0254777070063694,Q8YPJ1,Q8YPJ1,87.8,7.439999999999999e-103,rl5,RL5_NOSS1,,GO:0000049;GO:0003735;GO:0005840;GO:0006412;GO:0019843;GO:1990904
GF_01190,0.0110218087795581,0.0110218087795581,Positive,0.6861981981981983,9.217077176598074e-32,0.16481069042316257,74,0.8648648648648649,0.1786666666666666,Q0I3C2,Q0I3C2,44.0,2.4410000000000002e-46,lold,LOLD_HISS1,,GO:0005524;GO:0005886;GO:0016887;GO:0022857;GO:0044874;GO:0089705
GF_00673,0.0109141088412948,0.0109141088412948,Positive,0.5686936936936937,1.3144689091552997e-35,0.34075723830734966,153,0.6666666666666666,0.0979729729729729,P73283,P73283,78.1,6.774e-214,fabf,FABF_SYNY3,,GO:0004315;GO:0005829;GO:0006633
GF_01953,0.0108489374389894,0.0108489374389894,Positive,0.5235368956743003,2.6543347248585003e-15,0.12472160356347439,56,0.75,0.2264631043256997,P32084,P32084,79.9,3.795e-55,y1390,Y1390_SYNE7,,GO:0003824
GF_00296,0.010848735620821,0.010848735620821,Positive,0.0943354289705975,0.1081162469674148,0.19376391982182628,87,0.367816091954023,0.2734806629834254,Q7NHA1,Q7NHA1,79.7,8.919e-24,rs212,RS212_GLOVI,,GO:0003735;GO:0005840;GO:0006412;GO:1990904
GF_00957,0.0108196053360868,0.0108196053360868,Positive,0.5035258242805412,1.2408019169395436e-13,0.11804008908685969,53,0.7358490566037735,0.2323232323232323,O58549,O58549,29.1,1.801e-50,y819,Y819_PYRHO,,GO:0008168;GO:0031419;GO:0032259;GO:0046872;GO:0051539
GF_02515,0.0107160404699462,0.0107160404699462,Positive,0.5457559681697612,3.805198220243056e-20,0.1603563474387528,72,0.75,0.2042440318302387,Q55720,Q55720,65.0,1.9279999999999998e-33,yc49l,YC49L_SYNY3,,GO:0005886
GF_01032,0.0107094386293468,0.0107094386293468,Positive,0.4515665479274611,5.979151991061898e-25,0.4298440979955457,193,0.5492227979274611,0.09765625,Q8DM27,Q8DM27,89.7,1.433e-141,rl1,RL1_THEVB,,GO:0000049;GO:0003735;GO:0006412;GO:0006417;GO:0015934;GO:0019843
GF_00935,0.0106963766546099,0.0106963766546099,Positive,0.5452303158434236,5.65083737932594e-23,0.1915367483296214,86,0.7325581395348837,0.18732782369146,,,,,,,,
GF_00320,0.0106879270044391,0.0106879270044391,Positive,0.0004681647940074,1.0,0.19821826280623608,89,0.2921348314606741,0.2916666666666667,Q5W6H5,Q5W6H5,70.5,1.309e-141,chlg,CHLG_ORYSJ,,GO:0015995;GO:0031969;GO:0046408
GF_02118,0.0106397169730783,0.0106397169730783,Positive,0.6130017060249618,1.7276504515087923e-40,0.32962138084632514,148,0.7027027027027027,0.0897009966777408,O78439,O78439,62.0,1.21e-187,ycf46,YCF46_GUITH,,GO:0005524;GO:0009507;GO:0016887
GF_01609,0.0105980211933157,0.0105980211933157,Positive,0.7440799806693246,4.290621894966014e-44,0.2071269487750557,93,0.8817204301075269,0.1376404494382022,,,,,,,,
GF_01276,0.0105474844040467,0.0105474844040467,Positive,0.4660616061606161,2.1371866643824769e-10,0.10022271714922049,45,0.7111111111111111,0.245049504950495,P46340,P46340,44.6,2.478e-33,yqgi,YQGI_BACSU,,GO:0005315;GO:0005886;GO:0035435
GF_00149,0.0104663809318458,0.0104663809318458,Positive,0.6194244604316547,5.380935031443553e-40,0.30957683741648107,139,0.7194244604316546,0.1,P73821,P73821,75.4,3.278e-266,sera,SERA_SYNY3,,GO:0004617;GO:0006564;GO:0051287
GF_00336,0.0104379399405407,0.0104379399405407,Positive,0.7033949498610608,1.5047855190539745e-39,0.2071269487750557,93,0.8494623655913979,0.146067415730337,P34916,P34916,81.2,5.662e-180,g3p1,G3P1_TRIV2,,GO:0004365;GO:0005737;GO:0006006;GO:0006096;GO:0050661;GO:0051287
GF_00216,0.0104108830357316,0.0104108830357316,Positive,0.2560513447432763,0.0012913886375564,0.08908685968819599,40,0.525,0.2689486552567237,P55175,P55175,76.6,4.823e-134,nit1,NIT1_SYNY3,,GO:0033388;GO:0050126;GO:0110050
GF_00139,0.0103471160701796,0.0103471160701796,Positive,0.598323640095792,1.0267441383177198e-25,0.1759465478841871,79,0.7848101265822784,0.1864864864864865,P72777,P72777,70.8,3.303e-42,yc54l,YC54L_SYNY3,,
GF_00855,0.0103132247619962,0.0103132247619962,Positive,0.5416028071307575,2.1278422876899265e-35,0.4365256124721604,196,0.5969387755102041,0.0553359683794466,B1WUP2,B1WUP2,81.9,2.717e-293,rf3,RF3_CROS5,,GO:0003924;GO:0005525;GO:0005829;GO:0006449;GO:0016149;GO:0016150
GF_00981,0.0103075948089889,0.0103075948089889,Positive,0.4195160667553305,1.461505853067637e-20,0.6369710467706013,286,0.444055944055944,0.0245398773006134,Q3MEA8,Q3MEA8,86.5,1.364e-305,guaa,GUAA_TRIV2,,GO:0003921;GO:0005524;GO:0005829
GF_01958,0.0102318691643364,0.0102318691643364,Positive,0.7169717772692601,1.06262777750764e-32,0.15367483296213807,69,0.8985507246376812,0.181578947368421,P73451,P73451,46.1,1.5130000000000001e-64,nrtb,NRTB_SYNY3,,GO:0005886;GO:0006811;GO:0015112;GO:0042128
GF_01761,0.0102184783364663,0.0102184783364663,Positive,0.4134961439588689,1.4957378095239628e-10,0.133630289532294,60,0.65,0.2365038560411311,P73728,P73728,78.9,1.033e-91,prx5,PRX5_SYNY3,,GO:0005737;GO:0008379;GO:0034599;GO:0042744;GO:0042802;GO:0045454
GF_00869,0.0101272360612087,0.0101272360612087,Positive,0.3578648767429782,2.2435791211652406e-16,0.45879732739420936,206,0.4854368932038835,0.1275720164609053,Q54SE2,Q54SE2,68.4,3.453e-87,prdxl,PRDXL_DICDI,,GO:0004601;GO:0005829;GO:0045454;GO:0140824
GF_00147,0.0100844024377911,0.0100844024377911,Positive,0.4665501350707135,5.08911295050512e-27,0.5167037861915368,232,0.5172413793103449,0.0506912442396313,A0QSU4,A0QSU4,39.7,5.773e-73,y1603,Y1603_MYCS2,,GO:0003938;GO:0006183
GF_00178,0.0100804638938699,0.0100804638938699,Positive,0.416395201017003,8.333540952611517e-22,0.48329621380846327,217,0.5069124423963134,0.0905172413793103,P26683,P26683,77.0,6.923000000000001e-197,siga,SIGA_NOSS1,,GO:0003677;GO:0005737;GO:0006352;GO:0016987
GF_00104,0.0099418008029234,0.0099418008029234,Positive,0.4144463667820069,6.021524708353218e-20,0.643652561247216,289,0.4394463667820069,0.025,P72749,P72749,83.3,0.0,bipa,BIPA_SYNY3,,GO:0000027;GO:0000049;GO:0003924;GO:0005525;GO:0005737;GO:0019843;GO:0032790;GO:0043022
GF_01605,0.0098614423165461,0.0098614423165461,Positive,0.0305917222398645,0.7894738169878596,0.10467706013363029,47,0.3191489361702128,0.2885572139303483,P27830,P27830,64.5,2.878e-138,rmlb2,RMLB2_ECOLI,,GO:0000271;GO:0008460;GO:0009103;GO:0009225;GO:0009246
GF_02435,0.0097989858824053,0.0097989858824053,Positive,0.0305917222398645,0.7894738169878596,0.10467706013363029,47,0.3191489361702128,0.2885572139303483,,,,,,,,
GF_00364,0.0097644455074538,0.0097644455074538,Positive,0.7059498378036237,1.2318832820051545e-30,0.14699331848552338,66,0.8939393939393939,0.1879895561357702,B0CBU2,B0CBU2,98.6,4.07e-305,pura,PURA_ACAM1,,GO:0000287;GO:0004019;GO:0005525;GO:0005737;GO:0044208;GO:0046040
GF_01043,0.0096023229298207,0.0096023229298207,Positive,0.5465367965367965,1.0994211993052915e-31,0.31403118040089084,141,0.6666666666666666,0.1201298701298701,Q55135,Q55135,70.2,3.5270000000000003e-128,puru,PURU_SYNY3,,GO:0006189;GO:0006730;GO:0008864
GF_00823,0.0094032975000773,0.0094032975000773,Positive,0.4620245139475908,5.313818743718296e-25,0.37639198218262804,169,0.5798816568047337,0.1178571428571428,P48054,P48054,85.0,1.37e-106,his7,HIS7_SYNY3,,GO:0000105;GO:0004424;GO:0005737
GF_00124,0.0093930779477377,0.0093930779477377,Positive,0.6141049671977508,2.173011838455738e-31,0.21603563474387527,97,0.7731958762886598,0.1590909090909091,Q3M7Y8,Q3M7Y8,87.4,3.115e-139,tpis,TPIS_TRIV2,,GO:0004807;GO:0005829;GO:0006094;GO:0006096;GO:0019563;GO:0046166
GF_00036,0.0093450001075773,0.0093450001075773,Positive,0.6298445114875841,2.6409712678858345e-41,0.30957683741648107,139,0.7266187050359713,0.0967741935483871,P74193,P74193,77.6,3.849e-182,thrc,THRC_SYNY3,,GO:0004795;GO:0005737;GO:0009088;GO:0019344;GO:0030170
GF_01637,0.0093441308443081,0.0093441308443081,Positive,0.5080246913580246,6.6003418324671076e-12,0.09799554565701558,44,0.75,0.2419753086419753,Q3MH62,Q3MH62,82.3,3.914e-149,pstb1,PSTB1_TRIV2,,GO:0005524;GO:0005886;GO:0015415;GO:0016887;GO:0035435
GF_02206,0.0092303748190059,0.0092303748190059,Positive,0.5804263565891473,7.472026776036425e-34,0.2873051224944321,129,0.7054263565891473,0.125,Q9WVX8,Q9WVX8,28.5,1.342e-06,rsbv,RSBV_STRCO,,GO:0042802;GO:0043856
GF_00074,0.0092106477166753,0.0092106477166753,Positive,0.7255260243632337,1.0170133313364757e-45,0.23385300668151449,105,0.8476190476190476,0.1220930232558139,P24693,P24693,58.0,1.2790000000000001e-79,lptb,LPTB_ACIFI,,GO:0005524;GO:0005737;GO:0016887;GO:0043190;GO:0055085
GF_01031,0.0092106362212571,0.0092106362212571,Positive,0.7062032085561497,6.479655727977769e-34,0.16703786191536749,75,0.88,0.1737967914438502,Q5XDQ1,Q5XDQ1,24.9,1.189e-13,y327,Y327_STRP6,,GO:0005886
GF_01922,0.0091547991511309,0.0091547991511309,Positive,0.7271572871572871,4.3238626915902523e-44,0.22048997772828507,99,0.8585858585858586,0.1314285714285714,P94534,P94534,43.0,7.113e-92,glcf,GLCF_BACSU,,GO:0005886;GO:0019154;GO:0046296;GO:0046872;GO:0047809;GO:0051539
GF_00172,0.0091365907289887,0.0091365907289887,Positive,0.3741277331029441,4.0104830995998875e-11,0.18262806236080179,82,0.5975609756097561,0.2234332425068119,P74384,P74384,79.0,5.996e-225,pur8,PUR8_SYNY3,,GO:0004018;GO:0006189;GO:0044208;GO:0070626
GF_00366,0.0089915535353286,0.0089915535353286,Positive,0.6277663321592344,5.608221630172715e-29,0.18262806236080179,82,0.8048780487804879,0.1771117166212534,B1XJD1,B1XJD1,90.4,3.761e-21,rl34,RL34_PICP2,,GO:0003735;GO:0005840;GO:0006412;GO:1990904
GF_01158,0.0089394798827675,0.0089394798827675,Positive,0.3801899427736515,4.844986401182839e-18,0.5746102449888641,258,0.4534883720930232,0.0732984293193717,P46015,P46015,82.5,4.052e-218,y1601,Y1601_NOSS1,,GO:0052592
GF_00799,0.0089065159569502,0.0089065159569502,Positive,0.4458949292640279,8.563422454283913e-25,0.48106904231625836,216,0.5231481481481481,0.0772532188841201,P77969,P77969,84.6,3.2140000000000003e-184,hem2,HEM2_SYNY3,,GO:0004655;GO:0005829;GO:0006782;GO:0006783;GO:0008270
GF_00184,0.0088733572705899,0.0088733572705899,Positive,0.5202084814025113,4.645878280454703e-28,0.2984409799554566,134,0.6567164179104478,0.1365079365079365,Q8YXS9,Q8YXS9,82.6,0.0,uvrb,UVRB_NOSS1,,GO:0003677;GO:0005524;GO:0005737;GO:0006289;GO:0009380;GO:0009381;GO:0009432;GO:0016887
GF_01955,0.0087638924395757,0.0087638924395757,Positive,0.4499946056748301,6.030487901552111e-10,0.10244988864142539,46,0.6956521739130435,0.2456575682382134,P73437,P73437,73.4,5.831999999999999e-299,ftsh4,FTSH4_SYNY3,,GO:0004176;GO:0004222;GO:0005524;GO:0006508;GO:0008270;GO:0016887;GO:0030163;GO:0031676
GF_01001,0.008762140297706,0.008762140297706,Positive,0.6710765904176625,2.7727453152319957e-38,0.22494432071269488,101,0.8118811881188119,0.1408045977011494,Q9L3P9,Q9L3P9,94.3,6.12e-112,ucria,UCRIA_TRIV2,,GO:0004497;GO:0009496;GO:0015979;GO:0016705;GO:0031676;GO:0045158;GO:0046872;GO:0051537
GF_01503,0.0087545589501056,0.0087545589501056,Positive,0.2972935805049782,8.265976213777228e-09,0.23608017817371937,106,0.5188679245283019,0.2215743440233236,Q55141,Q55141,79.4,3.7050000000000004e-85,ilvh,ILVH_SYNY3,,GO:0003984;GO:0005829;GO:0009097;GO:0009099;GO:1990610
GF_01675,0.0087131869917648,0.0087131869917648,Positive,0.5662846020761245,4.885149612265005e-36,0.35634743875278396,160,0.65625,0.0899653979238754,B2IVR7,B2IVR7,84.9,1.174e-248,rimo,RIMO_NOSP7,,GO:0005829;GO:0006400;GO:0035599;GO:0046872;GO:0051539;GO:0103039
GF_00800,0.0086651637941121,0.0086651637941121,Positive,0.6787623066104078,3.979524964157603e-24,0.12026726057906459,54,0.8888888888888888,0.210126582278481,Q43058,Q43058,57.8,1.167e-107,hem2,HEM2_PHYPA,,GO:0004655;GO:0005829;GO:0006782;GO:0006783;GO:0008270;GO:0009507;GO:0015995
GF_00079,0.0086378270379944,0.0086378270379944,Positive,0.4111096611422854,1.5228068442578901e-19,0.6481069042316259,291,0.436426116838488,0.0253164556962025,Q55794,Q55794,86.3,2.635e-227,arsa,ARSA_SYNY3,,GO:0005524;GO:0015446;GO:0016887
GF_00040,0.0086291498132579,0.0086291498132579,Positive,0.7252905398066688,1.4462172901383763e-46,0.24053452115812918,108,0.8425925925925926,0.1173020527859237,Q3M6N4,Q3M6N4,80.0,5.365999999999999e-261,gata,GATA_TRIV2,,GO:0005524;GO:0006412;GO:0030956;GO:0050567
GF_02052,0.0086178379840799,0.0086178379840799,Positive,0.6532780636554222,4.259293265614422e-22,0.11804008908685969,53,0.8679245283018868,0.2146464646464646,Q9WX39,Q9WX39,67.7,5.426e-41,rbpf,RBPF_NOSS1,,GO:0003723
GF_00218,0.0086129707221127,0.0086129707221127,Positive,0.5522127329192547,1.9787309668099398e-34,0.3585746102449889,161,0.6459627329192547,0.09375,B2ITU1,B2ITU1,81.0,2.8829999999999996e-215,pgk,PGK_NOSP7,,GO:0004618;GO:0005524;GO:0005829;GO:0006094;GO:0006096;GO:0043531
GF_01103,0.0084882725869605,0.0084882725869605,Positive,0.7285628019323671,3.298684777267572e-38,0.18040089086859687,81,0.8888888888888888,0.1603260869565217,P31606,P31606,54.1,5.3119999999999996e-83,ycxc,YCXC_CYAPA,,GO:0010043;GO:0033113;GO:0043190;GO:0055085
GF_00199,0.0084624889263006,0.0084624889263006,Positive,0.7111700559976422,2.6981968501622498e-33,0.1603563474387528,72,0.8888888888888888,0.1777188328912466,Q9LU21,Q9LU21,53.5,8.663e-19,pnsb3,PNSB3_ARATH,,GO:0005829;GO:0009535;GO:0009773;GO:0010598;GO:0046872;GO:0051537;GO:0140647
GF_00643,0.0084284603277965,0.0084284603277965,Positive,0.4345358574433465,1.2033325022860036e-23,0.5055679287305123,227,0.5066079295154186,0.072072072072072,B2JA74,B2JA74,86.9,4.787e-78,rl11,RL11_NOSP7,,GO:0003735;GO:0006412;GO:0022625;GO:0070180
GF_01022,0.0082977461950947,0.0082977461950947,Positive,0.749345892203035,2.0991136139900246e-46,0.2182628062360802,98,0.8775510204081632,0.1282051282051282,P58692,P58692,85.1,6.747000000000001e-268,syn,SYN_NOSS1,,GO:0003676;GO:0004816;GO:0005524;GO:0005737;GO:0006421
GF_01918,0.008265563288933,0.008265563288933,Positive,0.5290363893305069,5.279731151863267e-31,0.34075723830734966,153,0.6405228758169934,0.1114864864864864,P37101,P37101,79.0,9.211e-168,kppr,KPPR_SYNY3,,GO:0005524;GO:0005737;GO:0008974;GO:0019253
GF_01770,0.0081481689850889,0.0081481689850889,Positive,0.6882828282828283,1.2055151007966124e-39,0.22048997772828507,99,0.8282828282828283,0.14,Q8YRZ2,Q8YRZ2,89.9,3.896e-223,acsf3,ACSF3_NOSS1,,GO:0005506;GO:0015979;GO:0036068;GO:0048529
GF_00748,0.0080671031256133,0.0080671031256133,Positive,0.6547469151347268,4.2706779738476175e-33,0.19599109131403117,88,0.8181818181818182,0.1634349030470914,Q9R6X4,Q9R6X4,86.7,1.8009999999999998e-281,zds,ZDS_NOSS1,,GO:0016117;GO:0016719
GF_01673,0.0079941991509072,0.0079941991509072,Positive,0.4113874737788432,1.6624565755827656e-14,0.20935412026726058,94,0.6170212765957447,0.2056338028169014,P94479,P94479,51.6,1.915e-119,ynbb,YNBB_BACSU,,
GF_00610,0.0079796130539922,0.0079796130539922,Positive,0.6488507689707621,1.755104445526796e-24,0.1358574610244989,61,0.8524590163934426,0.2036082474226804,Q49YS9,Q49YS9,41.7,5.173999999999999e-41,vrar,VRAR_STAS1,,GO:0000160;GO:0003677;GO:0005737;GO:0006355
GF_00896,0.0079007958495946,0.0079007958495946,Positive,0.4278512116590408,1.3772140613180229e-21,0.3741648106904232,168,0.5595238095238095,0.1316725978647686,B1WYX6,B1WYX6,82.0,8.794e-38,rs16,RS16_CROS5,,GO:0003735;GO:0005737;GO:0006412;GO:0015935
GF_01000,0.0078706664831412,0.0078706664831412,Positive,0.399534585138822,5.361414666943031e-20,0.44766146993318484,201,0.5124378109452736,0.1129032258064516,P72861,P72861,86.7,4.244e-295,y936,Y936_SYNY3,,GO:0005737;GO:0005829;GO:0006744;GO:0008694
GF_00584,0.0078001730646204,0.0078001730646204,Positive,0.6108105153850358,3.19258984532237e-33,0.2383073496659243,107,0.7570093457943925,0.1461988304093567,P72731,P72731,78.2,1.2980000000000001e-55,y1417,Y1417_SYNY3,,GO:0005506;GO:0005737;GO:0016226;GO:0042802;GO:0051537
GF_00945,0.0077884253173358,0.0077884253173358,Positive,0.0605352431209951,0.3785590099629506,0.155902004454343,70,0.3428571428571428,0.2823218997361477,P45769,P45769,66.0,1.022e-101,yhdz,YHDZ_ECOLI,,GO:0005524;GO:0015424;GO:0015833;GO:0016020;GO:0016887;GO:0043190;GO:0055052
GF_00903,0.0077743692482978,0.0077743692482978,Positive,0.4660616061606161,2.1371866643824769e-10,0.10022271714922049,45,0.7111111111111111,0.245049504950495,P46339,P46339,31.6,1.288e-35,yqgh,YQGH_BACSU,,GO:0005315;GO:0005886;GO:0035435
GF_01823,0.0077613405398492,0.0077613405398492,Positive,0.6620673742501153,2.2823365260155306e-23,0.12249443207126949,55,0.8727272727272727,0.2106598984771573,A0PM51,A0PM51,23.9,9.173e-12,mfte,MFTE_MYCUA,,GO:0006508;GO:0008233;GO:0009231;GO:0016811;GO:0046872
GF_00984,0.0073719625586814,0.0073719625586814,Positive,0.3941954758856167,2.1077252468938524e-18,0.6325167037861915,284,0.4366197183098591,0.0424242424242424,P72991,P72991,81.9,0.0,ftsh3,FTSH3_SYNY3,,GO:0004176;GO:0004222;GO:0005524;GO:0006508;GO:0008270;GO:0016887;GO:0030163;GO:0031676
GF_00754,0.0073468123431576,0.0073468123431576,Positive,0.6780872384320661,2.1717330053500462e-30,0.1603563474387528,72,0.8611111111111112,0.1830238726790451,Q82T07,Q82T07,17.2,6.768e-18,phk,PHK_NITEU,,GO:0005975;GO:0016832
GF_01963,0.0073177189355798,0.0073177189355798,Positive,0.4164387476017471,2.9535550634378738e-21,0.41648106904231624,187,0.5347593582887701,0.1183206106870229,B2J5M3,B2J5M3,80.3,2.968e-208,sat,SAT_NOSP7,,GO:0000103;GO:0004781;GO:0005524;GO:0070814
GF_01090,0.0073154210225164,0.0073154210225164,Positive,0.3684753030427971,8.83000620643216e-17,0.5968819599109132,268,0.4402985074626865,0.0718232044198895,P20093,P20093,94.6,0.0,psbb,PSBB_NOSS1,,GO:0009523;GO:0009772;GO:0016168;GO:0031676;GO:0045156
GF_00615,0.0072989174329094,0.0072989174329094,Positive,0.6776426799007444,1.414305965130777e-44,0.27616926503340755,124,0.782258064516129,0.1046153846153846,P48261,P48261,66.5,1.882e-76,trpg,TRPG_CYAPA,,GO:0000162;GO:0004049;GO:0005829;GO:0009842
GF_01907,0.0072380335399525,0.0072380335399525,Positive,0.1279985678481919,0.0671835260556867,0.12694877505567928,57,0.4035087719298245,0.2755102040816326,,,,,,,,
GF_00173,0.0072297059806168,0.0072297059806168,Positive,0.6233325996037861,1.2678974189040177e-42,0.3429844097995546,154,0.7012987012987013,0.0779661016949152,Q3MC57,Q3MC57,81.8,4.7449999999999995e-248,arly,ARLY_TRIV2,,GO:0004056;GO:0005829;GO:0006526;GO:0042450
GF_00382,0.0071234126331974,0.0071234126331974,Positive,0.5804597701149425,1.088928960915132e-37,0.35412026726057905,159,0.6666666666666666,0.0862068965517241,P72743,P72743,81.4,1.725e-106,ubix,UBIX_SYNY3,,GO:0016831;GO:0106141
GF_00628,0.0070500303709942,0.0070500303709942,Positive,0.7252905398066688,1.4462172901383763e-46,0.24053452115812918,108,0.8425925925925926,0.1173020527859237,B2J1R2,B2J1R2,81.0,1.444e-227,eno,ENO_NOSP7,,GO:0000015;GO:0000287;GO:0004634;GO:0005576;GO:0006096;GO:0009986
GF_00114,0.0070416172895783,0.0070416172895783,Positive,0.0421348314606741,1.0,0.9910913140311804,445,0.2921348314606741,0.25,O78410,O78410,81.1,0.0,clpc,CLPC_GUITH,,GO:0005524;GO:0009507;GO:0016887;GO:0034605
GF_00058,0.007038432715552,0.007038432715552,Positive,0.6985208394054211,1.6174451025052127e-32,0.16258351893095768,73,0.8767123287671232,0.1781914893617021,,,,,,,,
GF_02466,0.0069540824586423,0.0069540824586423,Positive,0.6510613042871107,1.2835674066711852e-29,0.1714922048997773,77,0.8311688311688312,0.1801075268817204,P28606,P28606,75.3,2.954e-145,y1628,Y1628_PICP2,,GO:0004407;GO:0016787;GO:0040029
GF_01135,0.0069537638089004,0.0069537638089004,Positive,0.445080676061135,3.855148824419401e-23,0.36971046770601335,166,0.572289156626506,0.127208480565371,P24559,P24559,55.4,5.089e-110,pilt,PILT_PSEAE,,GO:0005524;GO:0005829;GO:0016887;GO:0043107;GO:0043108;GO:0044096
GF_01880,0.0068937151696119,0.0068937151696119,Positive,0.7468276075518415,2.3085695552710758e-43,0.20044543429844097,90,0.8888888888888888,0.1420612813370473,P54570,P54570,41.7,6.796e-30,adpp,ADPP_BACSU,,GO:0005829;GO:0006753;GO:0019693;GO:0046872;GO:0047631
GF_00071,0.0068102073164874,0.0068102073164874,Positive,0.5849754230284049,3.773835538062763e-38,0.3518930957683742,158,0.6708860759493671,0.0859106529209622,Q8DJE4,Q8DJE4,76.2,8.786e-141,mtap,MTAP_THEVB,,GO:0005829;GO:0006166;GO:0017061;GO:0019509
GF_00591,0.0067301121162842,0.0067301121162842,Positive,0.6394486215538847,3.209722369355155e-20,0.111358574610245,50,0.86,0.2205513784461152,O32103,O32103,52.2,1.456e-54,yuih,YUIH_BACSU,,GO:0016491;GO:0046872
GF_00659,0.0067077722537855,0.0067077722537855,Positive,0.644632768361582,6.033119221989468e-34,0.21158129175946547,95,0.8,0.1553672316384181,P45049,P45049,45.2,5.726999999999999e-125,comm,COMM_HAEIN,,GO:0003677;GO:0005524;GO:0016887;GO:0030420
GF_00357,0.0066225796199901,0.0066225796199901,Positive,0.3660143383065297,1.1740744332799721e-07,0.11581291759465479,52,0.6153846153846154,0.2493702770780856,P73481,P73481,74.6,1.405e-48,yhit,YHIT_SYNY3,,GO:0005737;GO:0016787
GF_02377,0.0065759798833967,0.0065759798833967,Positive,0.4182387329491273,4.082755343978929e-21,0.6035634743875279,271,0.4575645756457565,0.0393258426966292,Q00236,Q00236,91.6,2.559e-115,ndhi,NDHI_LEPBY,,GO:0005506;GO:0008137;GO:0019684;GO:0031676;GO:0048038;GO:0051539
GF_01951,0.0065746814387312,0.0065746814387312,Positive,0.3864052614052614,3.7204876971817216e-18,0.6080178173719376,273,0.4432234432234432,0.0568181818181818,P74457,P74457,81.4,1.67e-127,pyrh,PYRH_SYNY3,,GO:0005524;GO:0005737;GO:0006225;GO:0033862;GO:0044210
GF_02113,0.0065114447943609,0.0065114447943609,Positive,0.4569479600154446,3.870671395842759e-24,0.36302895322939865,163,0.5828220858895705,0.1258741258741259,B2ITP2,B2ITP2,80.8,4.408e-67,rs8,RS8_NOSP7,,GO:0003735;GO:0005840;GO:0006412;GO:0019843;GO:1990904
GF_02494,0.0063005995963701,0.0063005995963701,Positive,0.7430187459599225,3.717089591923498e-41,0.18930957683741648,85,0.8941176470588236,0.1510989010989011,Q55793,Q55793,74.6,7.306999999999999e-198,csd,CSD_SYNY3,,GO:0006534;GO:0030170;GO:0031071
GF_00150,0.0062169860644868,0.0062169860644868,Positive,0.3390869059488202,2.5759176705406542e-14,0.39420935412026725,177,0.4971751412429379,0.1580882352941176,B0JPG4,B0JPG4,81.3,1.5539999999999998e-286,nu4c1,NU4C1_MICAN,,GO:0008137;GO:0015990;GO:0031676;GO:0042773;GO:0048039
GF_00133,0.0062027661156872,0.0062027661156872,Positive,0.6528835280814173,1.1893654258807629e-27,0.155902004454343,70,0.8428571428571429,0.1899736147757255,,,,,,,,
GF_02159,0.0061878074278873,0.0061878074278873,Positive,0.4382676147382029,3.5216445475698404e-15,0.18930957683741648,85,0.6470588235294118,0.2087912087912088,Q54435,Q54435,28.6,3.3750000000000003e-28,kdtx,KDTX_SERMA,,GO:0009244;GO:0016757
GF_01221,0.0061525744824223,0.0061525744824223,Positive,0.4103734275169649,3.061052561076656e-21,0.5033407572383074,226,0.495575221238938,0.085201793721973,Q55404,Q55404,84.1,0.0,acsa,ACSA_SYNY3,,GO:0003987;GO:0005524;GO:0005829;GO:0006085;GO:0016208;GO:0019427;GO:0046872
GF_00993,0.0059720183599049,0.0059720183599049,Positive,0.3902777777777778,8.73779694924107e-12,0.17817371937639198,80,0.6125,0.2222222222222222,P94479,P94479,54.5,5.753e-126,ynbb,YNBB_BACSU,,
GF_00187,0.0059506935233409,0.0059506935233409,Positive,0.6284255898366606,4.8012822599783887e-42,0.32293986636971045,145,0.7172413793103448,0.0888157894736842,Q3M6B5,Q3M6B5,87.2,5.094e-52,rrp3,RRP3_TRIV2,,GO:0003735;GO:0005840;GO:0006412;GO:1990904
GF_01741,0.0057924921648719,0.0057924921648719,Positive,0.6435716156061796,2.7539434113579376e-38,0.25389755011135856,114,0.7719298245614035,0.1283582089552238,B2J6U2,B2J6U2,84.1,7.066999999999999e-224,assy,ASSY_NOSP7,,GO:0000050;GO:0000053;GO:0004055;GO:0005524;GO:0005737;GO:0006526
GF_00634,0.0057776235502603,0.0057776235502603,Positive,0.3896392817416176,2.899658659397997e-19,0.48329621380846327,217,0.4930875576036866,0.1034482758620689,Q3MDL2,Q3MDL2,83.2,6.635e-217,dxr,DXR_TRIV2,,GO:0030145;GO:0030604;GO:0051484;GO:0070402
GF_01789,0.0057001760789438,0.0057001760789438,Positive,0.6255452562704471,2.6106265459476365e-21,0.12472160356347439,56,0.8392857142857143,0.2137404580152671,P54086,P54086,72.5,9.357e-115,tatc,TATC_SYNY3,,GO:0009977;GO:0033281;GO:0043953;GO:0065002
