assembly_accession,nifH_present,nifH_best_evalue,nifH_best_ref,nifD_present,nifD_best_evalue,nifD_best_ref,nifK_present,nifK_best_evalue,nifK_best_ref,best_hit_ids,download_ok,nifHDK_core_call,organism_name,assembly_level,number_of_contigs,contig_n50,number_of_scaffolds,scaffold_n50,total_ungapped_length,gc_percent,coverage,annotation_name,annotation_date,checkm_completeness,checkm_contamination,genome_notes,derived_from_metagenome,annotation_fails_MAG_check,checkm_version,checkm_source
GCF_032349385.1,1,8.20E-51,nifH-local_aln_i2.1_12182023,1,4.90E-08,nifD-local_aln_i2.1_12182023,1,6.30E-06,nifK-local_aln_i2.1_12182023,H=WP_006624178.1;D=WP_315644976.1;K=WP_315644976.1,1,1,"{'infraspecific_names': {'isolate': 'PMC 1291.21'}, 'organism_name': 'Limnospira sp. PMC 1291.21', 'tax_id': 2981074}",Contig,723,24526,723,24526,5608530,44.5,497,GCF_032349385.1-RS_2024_11_06,,99.76,0.72,,0,0,v1.2.3,structured
GCF_032349115.1,1,7.60E-51,nifH-local_aln_i2.1_12182023,1,1.70E-08,nifD-local_aln_i2.1_12182023,1,7.90E-06,nifK-local_aln_i2.1_12182023,H=WP_006616040.1;D=WP_006618246.1;K=WP_006618246.1,1,1,"{'infraspecific_names': {'isolate': 'Paracas R14'}, 'organism_name': 'Limnospira sp. Paracas R14', 'tax_id': 2981108}",Contig,694,33003,694,33003,5666583,44.5,288,GCF_032349115.1-RS_2025_06_27,,99.76,0.72,,0,0,v1.2.3,structured
GCF_041929185.1,1,2.60E-162,nifH-local_aln_i2.1_12182023,1,1.30E-255,nifD-local_aln_i2.1_12182023,1,7.70E-245,nifK-local_aln_i2.1_12182023,H=WP_374791702.1;D=WP_374791704.1;K=WP_374791706.1,1,1,"{'infraspecific_names': {'strain': 'BLCC-F2'}, 'organism_name': 'Aerosakkonema funiforme BLCC-F2', 'tax_id': 3153630}",Contig,132,148339,132,148339,8920848,44,98.2,GCF_041929185.1-RS_2025_01_30,,99.76,0.6,,0,0,v1.2.3,structured
GCF_041929145.1,1,2.60E-162,nifH-local_aln_i2.1_12182023,1,1.30E-255,nifD-local_aln_i2.1_12182023,1,7.70E-245,nifK-local_aln_i2.1_12182023,H=WP_374791702.1;D=WP_374791704.1;K=WP_374791706.1,1,1,"{'infraspecific_names': {'strain': 'BLCC-F183'}, 'organism_name': 'Aerosakkonema sp. BLCC-F183', 'tax_id': 3342834}",Contig,128,117109,128,117109,8559695,44,50.6,GCF_041929145.1-RS_2024_09_16,,99.76,0.6,,0,0,v1.2.3,structured
GCF_047304535.1,1,3.90E-53,nifH-local_aln_i2.1_12182023,1,2.80E-09,nifD-local_aln_i2.1_12182023,1,9.10E-07,nifK-local_aln_i2.1_12182023,H=WP_032517757.1;D=WP_032517756.1;K=WP_032517756.1,1,1,"{'infraspecific_names': {'strain': 'MIT 9322'}, 'organism_name': 'Prochlorococcus sp. MIT 9322', 'tax_id': 3082529}",Complete Genome,1,1659516,1,1659516,1659516,31,1,GCF_047304535.1-RS_2025_01_31,,99.76,0.28,,0,0,v1.2.3,structured
GCF_047304525.1,1,3.90E-53,nifH-local_aln_i2.1_12182023,1,2.80E-09,nifD-local_aln_i2.1_12182023,1,9.10E-07,nifK-local_aln_i2.1_12182023,H=WP_032517757.1;D=WP_032517756.1;K=WP_032517756.1,1,1,"{'infraspecific_names': {'strain': 'MIT 9401'}, 'organism_name': 'Prochlorococcus sp. MIT 9401', 'tax_id': 3082530}",Complete Genome,1,1649445,1,1649445,1649445,31,1,GCF_047304525.1-RS_2025_01_31,,99.76,0.28,,0,0,v1.2.3,structured
GCF_032349925.1,1,8.20E-51,nifH-local_aln_i2.1_12182023,1,4.90E-08,nifD-local_aln_i2.1_12182023,1,6.30E-06,nifK-local_aln_i2.1_12182023,H=WP_006624178.1;D=WP_315644976.1;K=WP_315644976.1,1,1,"{'infraspecific_names': {'isolate': 'PMC 1243.20'}, 'organism_name': 'Limnospira sp. PMC 1243.20', 'tax_id': 2981041}",Contig,737,22195,737,22195,5595250,44.5,388,GCF_032349925.1-RS_2024_11_06,,99.76,0.24,,0,0,v1.2.3,structured
GCF_032349865.1,1,8.20E-51,nifH-local_aln_i2.1_12182023,1,4.30E-08,nifD-local_aln_i2.1_12182023,1,5.60E-06,nifK-local_aln_i2.1_12182023,H=WP_006624178.1;D=WP_315642050.1;K=WP_315642050.1,1,1,"{'infraspecific_names': {'isolate': 'PMC 1249.20'}, 'organism_name': 'Limnospira sp. PMC 1249.20', 'tax_id': 2981047}",Contig,790,22259,790,22259,5598201,44.5,504,GCF_032349865.1-RS_2024_11_06,,99.76,0.24,,0,0,v1.2.3,structured
GCF_032349445.1,1,8.20E-51,nifH-local_aln_i2.1_12182023,1,4.30E-08,nifD-local_aln_i2.1_12182023,1,5.60E-06,nifK-local_aln_i2.1_12182023,H=WP_006624178.1;D=WP_315642050.1;K=WP_315642050.1,1,1,"{'infraspecific_names': {'isolate': 'PMC 1281.21'}, 'organism_name': 'Limnospira sp. PMC 1281.21', 'tax_id': 2981064}",Contig,712,25117,712,25117,5546718,44.5,378,GCF_032349445.1-RS_2024_11_06,,99.76,0.24,,0,0,v1.2.3,structured
GCF_032349395.1,1,8.20E-51,nifH-local_aln_i2.1_12182023,1,4.30E-08,nifD-local_aln_i2.1_12182023,1,5.60E-06,nifK-local_aln_i2.1_12182023,H=WP_006624178.1;D=WP_315642050.1;K=WP_315642050.1,1,1,"{'infraspecific_names': {'isolate': 'PMC 1290.21'}, 'organism_name': 'Limnospira sp. PMC 1290.21', 'tax_id': 2981073}",Contig,712,22694,712,22694,5550742,44.5,416,GCF_032349395.1-RS_2024_11_06,,99.76,0.24,,0,0,v1.2.3,structured
GCF_032349365.1,1,8.20E-51,nifH-local_aln_i2.1_12182023,1,4.30E-08,nifD-local_aln_i2.1_12182023,1,5.60E-06,nifK-local_aln_i2.1_12182023,H=WP_006624178.1;D=WP_315642050.1;K=WP_315642050.1,1,1,"{'infraspecific_names': {'isolate': 'PMC 1286.21'}, 'organism_name': 'Limnospira sp. PMC 1286.21', 'tax_id': 2981069}",Contig,676,25217,676,25217,5526424,44.5,553,GCF_032349365.1-RS_2024_11_06,,99.76,0.24,,0,0,v1.2.3,structured
GCF_032350165.1,1,8.20E-51,nifH-local_aln_i2.1_12182023,1,4.90E-08,nifD-local_aln_i2.1_12182023,1,6.30E-06,nifK-local_aln_i2.1_12182023,H=WP_006624178.1;D=WP_315644976.1;K=WP_315644976.1,1,1,"{'infraspecific_names': {'isolate': 'PMC 1223.20'}, 'organism_name': 'Limnospira sp. PMC 1223.20', 'tax_id': 2981021}",Contig,679,25611,679,25611,5556644,44.5,251,GCF_032350165.1-RS_2024_11_06,,99.76,,,0,0,v1.2.3,structured
GCF_032350155.1,1,8.20E-51,nifH-local_aln_i2.1_12182023,1,4.90E-08,nifD-local_aln_i2.1_12182023,1,6.30E-06,nifK-local_aln_i2.1_12182023,H=WP_006624178.1;D=WP_315644976.1;K=WP_315644976.1,1,1,"{'infraspecific_names': {'isolate': 'PMC 1234.20'}, 'organism_name': 'Limnospira sp. PMC 1234.20', 'tax_id': 2981032}",Contig,726,23639,726,23639,5565722,44.5,479,GCF_032350155.1-RS_2024_11_06,,99.76,,,0,0,v1.2.3,structured
GCF_032350105.1,1,8.20E-51,nifH-local_aln_i2.1_12182023,1,4.90E-08,nifD-local_aln_i2.1_12182023,1,6.30E-06,nifK-local_aln_i2.1_12182023,H=WP_006624178.1;D=WP_315644976.1;K=WP_315644976.1,1,1,"{'infraspecific_names': {'isolate': 'PMC 1238.20'}, 'organism_name': 'Limnospira sp. PMC 1238.20', 'tax_id': 2981036}",Contig,714,22927,714,22927,5555484,44.5,402,GCF_032350105.1-RS_2024_11_06,,99.76,,,0,0,v1.2.3,structured
GCF_032349905.1,1,8.20E-51,nifH-local_aln_i2.1_12182023,1,4.90E-08,nifD-local_aln_i2.1_12182023,1,6.30E-06,nifK-local_aln_i2.1_12182023,H=WP_006624178.1;D=WP_315644976.1;K=WP_315644976.1,1,1,"{'infraspecific_names': {'isolate': 'PMC 1242.20'}, 'organism_name': 'Limnospira sp. PMC 1242.20', 'tax_id': 2981040}",Contig,673,24200,673,24200,5542132,44.5,373,GCF_032349905.1-RS_2024_11_06,,99.76,,,0,0,v1.2.3,structured
GCF_032349635.1,1,8.20E-51,nifH-local_aln_i2.1_12182023,1,4.90E-08,nifD-local_aln_i2.1_12182023,1,6.30E-06,nifK-local_aln_i2.1_12182023,H=WP_006624178.1;D=WP_315644976.1;K=WP_315644976.1,1,1,"{'infraspecific_names': {'isolate': 'PMC 1261.20'}, 'organism_name': 'Limnospira sp. PMC 1261.20', 'tax_id': 2981059}",Contig,677,24181,677,24181,5557392,44.5,340,GCF_032349635.1-RS_2024_11_06,,99.76,,,0,0,v1.2.3,structured
GCF_032349615.1,1,8.20E-51,nifH-local_aln_i2.1_12182023,1,4.90E-08,nifD-local_aln_i2.1_12182023,1,6.30E-06,nifK-local_aln_i2.1_12182023,H=WP_006624178.1;D=WP_315644976.1;K=WP_315644976.1,1,1,"{'infraspecific_names': {'isolate': 'PMC 1279.21'}, 'organism_name': 'Limnospira sp. PMC 1279.21', 'tax_id': 2981062}",Scaffold,744,18138,644,25335,5494130,44.5,471,GCF_032349615.1-RS_2024_11_06,,99.76,,,0,0,v1.2.3,structured
GCF_032349535.1,1,8.20E-51,nifH-local_aln_i2.1_12182023,1,4.90E-08,nifD-local_aln_i2.1_12182023,1,6.30E-06,nifK-local_aln_i2.1_12182023,H=WP_006624178.1;D=WP_315644976.1;K=WP_315644976.1,1,1,"{'infraspecific_names': {'isolate': 'PMC 1280.21'}, 'organism_name': 'Limnospira sp. PMC 1280.21', 'tax_id': 2981063}",Contig,697,25461,697,25461,5574027,44.5,388,GCF_032349535.1-RS_2024_11_06,,99.76,,,0,0,v1.2.3,structured
GCF_032349105.1,1,8.20E-51,nifH-local_aln_i2.1_12182023,1,4.90E-08,nifD-local_aln_i2.1_12182023,1,6.30E-06,nifK-local_aln_i2.1_12182023,H=WP_006624178.1;D=WP_315644976.1;K=WP_315644976.1,1,1,"{'infraspecific_names': {'isolate': 'PMC 1298.21'}, 'organism_name': 'Limnospira sp. PMC 1298.21', 'tax_id': 2981081}",Contig,741,22759,741,22759,5522733,44.5,483,GCF_032349105.1-RS_2024_11_06,,99.76,,,0,0,v1.2.3,structured
GCF_000760095.1,1,3.90E-53,nifH-local_aln_i2.1_12182023,1,2.80E-09,nifD-local_aln_i2.1_12182023,1,9.10E-07,nifK-local_aln_i2.1_12182023,H=WP_032517757.1;D=WP_032517756.1;K=WP_032517756.1,1,1,"{'infraspecific_names': {'strain': 'MIT 9401'}, 'organism_name': 'Prochlorococcus marinus str. MIT 9401', 'tax_id': 167551}",Contig,17,110519,17,110519,1666808,31,200,GCF_000760095.1-RS_2025_05_17,,99.75,0.3,,0,0,v1.2.3,structured
GCF_019324945.1,1,3.90E-53,nifH-local_aln_i2.1_12182023,1,5.10E-10,nifD-local_aln_i2.1_12182023,1,6.40E-08,nifK-local_aln_i2.1_12182023,H=WP_002805445.1;D=WP_209130018.1;K=WP_209130018.1,1,1,"{'infraspecific_names': {'strain': 'MU1406'}, 'organism_name': 'Prochlorococcus marinus str. MU1406', 'tax_id': 2053471}",Contig,9,306057,9,306057,1665171,31,1000,GCF_019324945.1-RS_2025_09_17,,99.75,0.22,,0,0,v1.2.4,structured
GCF_017696275.1,1,3.90E-53,nifH-local_aln_i2.1_12182023,1,5.10E-10,nifD-local_aln_i2.1_12182023,1,6.40E-08,nifK-local_aln_i2.1_12182023,H=WP_002805445.1;D=WP_209130018.1;K=WP_209130018.1,1,1,"{'infraspecific_names': {'strain': 'XMU1405'}, 'organism_name': 'Prochlorococcus marinus XMU1405', 'tax_id': 2716480}",Scaffold,4,415543,3,603219,1672276,31,200,GCF_017696275.1-RS_2025_06_10,,99.75,0.22,,0,0,v1.2.3,structured
GCF_047302975.1,1,4.50E-54,nifH-local_aln_i2.1_12182023,1,3.40E-06,nifD-local_aln_i2.1_12182023,1,3.10E-09,nifK-local_aln_i2.1_12182023,H=WP_011124698.1;D=WP_011124699.1;K=WP_011124699.1,1,1,"{'infraspecific_names': {'strain': 'SS52'}, 'organism_name': 'Prochlorococcus sp. SS52', 'tax_id': 1499501}",Complete Genome,1,1752106,1,1752106,1752106,36.5,1,GCF_047302975.1-RS_2025_01_29,,99.75,0.1,,0,0,v1.2.3,structured
GCF_026929835.1,1,8.60E-162,nifH-local_aln_i2.1_12182023,1,3.70E-256,nifD-local_aln_i2.1_12182023,1,4.20E-248,nifK-local_aln_i2.1_12182023,H=WP_061544850.1;D=WP_061544851.1;K=WP_061544852.1,1,1,"{'infraspecific_names': {'isolate': 'PAMP2011'}, 'organism_name': 'Cylindrospermopsis raciborskii PAMP2011', 'tax_id': 2969973}",Scaffold,493,136695,489,136695,4142006,40,329.7,GCF_026929835.1-RS_2024_03_27,,99.74,0.71,,0,0,v1.2.2,structured
GCF_002893265.1,1,1.80E-161,nifH-local_aln_i2.1_12182023,1,8.00E-256,nifD-local_aln_i2.1_12182023,1,4.90E-248,nifK-local_aln_i2.1_12182023,H=WP_006278578.1;D=WP_006278577.1;K=WP_006278576.1,1,1,"{'infraspecific_names': {'strain': 'S05'}, 'organism_name': 'Cylindrospermopsis raciborskii S05', 'tax_id': 2014879}",Scaffold,481,65096,404,68216,3874245,40.5,50,GCF_002893265.1-RS_2025_09_02,,99.74,0.61,,0,0,v1.2.4,structured
GCF_002893215.1,1,1.80E-161,nifH-local_aln_i2.1_12182023,1,8.00E-256,nifD-local_aln_i2.1_12182023,1,4.90E-248,nifK-local_aln_i2.1_12182023,H=WP_006278578.1;D=WP_006278577.1;K=WP_006278576.1,1,1,"{'infraspecific_names': {'strain': 'S10'}, 'organism_name': 'Cylindrospermopsis raciborskii S10', 'tax_id': 2014882}",Scaffold,626,45771,518,64854,3872876,40.5,50,GCF_002893215.1-RS_2025_09_02,,99.74,0.57,,0,0,v1.2.4,structured
GCF_038442745.1,1,3.40E-154,nifH-local_aln_i2.1_12182023,1,3.20E-252,nifD-local_aln_i2.1_12182023,1,1.30E-237,nifK-local_aln_i2.1_12182023,H=WP_342053783.1;D=WP_342053782.1;K=WP_342053781.1,1,1,"{'infraspecific_names': {'strain': 'Alani8'}, 'organism_name': 'Crocosphaera sp. Alani8', 'tax_id': 3038952}",Scaffold,508,16538,499,16787,5476860,38,1.4,GCF_038442745.1-RS_2025_09_30,,99.74,0.53,,0,0,v1.2.4,structured
GCF_051062915.1,1,1.30E-161,nifH-local_aln_i2.1_12182023,1,7.80E-256,nifD-local_aln_i2.1_12182023,1,4.90E-248,nifK-local_aln_i2.1_12182023,H=WP_057177533.1;D=WP_057177532.1;K=WP_006278576.1,1,1,"{'infraspecific_names': {'strain': 'A4'}, 'organism_name': 'Cylindrospermopsis raciborskii A4', 'tax_id': 3436924}",Contig,3,4072059,3,4072059,4277884,40,250,GCF_051062915.1-RS_2025_06_26,,99.74,0.51,,0,0,v1.2.3,structured
GCF_002893125.1,1,1.80E-161,nifH-local_aln_i2.1_12182023,1,8.00E-256,nifD-local_aln_i2.1_12182023,1,4.90E-248,nifK-local_aln_i2.1_12182023,H=WP_006278578.1;D=WP_006278577.1;K=WP_006278576.1,1,1,"{'infraspecific_names': {'strain': 'C07'}, 'organism_name': 'Cylindrospermopsis raciborskii C07', 'tax_id': 2014886}",Scaffold,520,63774,465,68624,3984544,40.5,50,GCF_002893125.1-RS_2025_09_02,,99.74,0.48,,0,0,v1.2.4,structured
GCF_002893145.1,1,1.80E-161,nifH-local_aln_i2.1_12182023,1,8.00E-256,nifD-local_aln_i2.1_12182023,1,4.90E-248,nifK-local_aln_i2.1_12182023,H=WP_006278578.1;D=WP_006278577.1;K=WP_006278576.1,1,1,"{'infraspecific_names': {'strain': 'C04'}, 'organism_name': 'Cylindrospermopsis raciborskii C04', 'tax_id': 2014885}",Scaffold,498,66514,414,69528,3954657,40.5,50,GCF_002893145.1-RS_2025_09_02,,99.74,0.41,,0,0,v1.2.4,structured
GCF_050753365.1,1,4.70E-50,nifH-local_aln_i2.1_12182023,1,2.00E-08,nifD-local_aln_i2.1_12182023,1,8.90E-06,nifK-local_aln_i2.1_12182023,H=WP_308256350.1;D=WP_431707642.1;K=WP_431707642.1,1,1,"{'infraspecific_names': {'strain': 'CENA526'}, 'organism_name': 'Geminocystis sp. CENA526', 'tax_id': 1355871}",Scaffold,321,35250,320,35250,4843400,34.5,1091,GCF_050753365.1-RS_2025_06_05,,99.74,0.4,,0,0,v1.2.3,structured
GCF_000332235.1,1,6.80E-50,nifH-local_aln_i2.1_12182023,1,8.30E-09,nifD-local_aln_i2.1_12182023,1,3.10E-08,nifK-local_aln_i2.1_12182023,H=WP_017292740.1;D=WP_026102191.1;K=WP_026102191.1,1,1,"{'infraspecific_names': {'strain': 'PCC 6308'}, 'organism_name': 'Geminocystis herdmanii PCC 6308', 'tax_id': 113355}",Chromosome,11,942652,1,4263418,4263418,34.5,30,GCF_000332235.1-RS_2024_10_11,,99.74,0.4,,0,0,v1.2.3,structured
GCF_000332135.1,1,2.50E-161,nifH-local_aln_i2.1_12182023,1,2.10E-99,nifD-local_aln_i2.1_12182023,1,9.40E-248,nifK-local_aln_i2.1_12182023,H=WP_016953627.1;D=WP_016951620.1;K=WP_016951621.1,1,1,"{'infraspecific_names': {'strain': 'PCC 7108'}, 'organism_name': 'Anabaena sp. PCC 7108', 'tax_id': 163908}",Scaffold,13,1614818,3,5714552,5886741,39,30,GCF_000332135.1-RS_2024_08_13,,99.74,0.39,,0,0,v1.2.3,structured
GCF_002893285.1,1,1.80E-161,nifH-local_aln_i2.1_12182023,1,8.00E-256,nifD-local_aln_i2.1_12182023,1,4.90E-248,nifK-local_aln_i2.1_12182023,H=WP_006278578.1;D=WP_006278577.1;K=WP_006278576.1,1,1,"{'infraspecific_names': {'strain': 'S01'}, 'organism_name': 'Cylindrospermopsis raciborskii S01', 'tax_id': 2014878}",Scaffold,431,74120,351,87652,3839098,40.5,50,GCF_002893285.1-RS_2025_09_02,,99.74,0.38,,0,0,v1.2.4,structured
GCF_001548115.1,1,1.00E-49,nifH-local_aln_i2.1_12182023,1,1.50E-08,nifD-local_aln_i2.1_12182023,1,7.10E-07,nifK-local_aln_i2.1_12182023,H=WP_066116355.1;D=WP_066117381.1;K=WP_066117381.1,1,1,"{'infraspecific_names': {'strain': 'NIES-3709'}, 'organism_name': 'Geminocystis sp. NIES-3709', 'tax_id': 1617448}",Complete Genome,12,4150181,12,4150181,4426059,33.5,81,GCF_001548115.1-RS_2024_11_06,,99.74,0.35,,0,0,v1.2.3,structured
GCF_018139025.1,1,1.30E-161,nifH-local_aln_i2.1_12182023,1,7.80E-256,nifD-local_aln_i2.1_12182023,1,4.90E-248,nifK-local_aln_i2.1_12182023,H=WP_057177533.1;D=WP_057177532.1;K=WP_006278576.1,1,1,"{'infraspecific_names': {'strain': 'N8'}, 'organism_name': 'Cylindrospermopsis raciborskii N8', 'tax_id': 1524929}",Complete Genome,1,3857174,1,3857174,3857174,40,121,GCF_018139025.1-RS_2025_04_10,,99.74,0.31,,0,0,v1.2.3,structured
GCF_002893245.1,1,1.80E-161,nifH-local_aln_i2.1_12182023,1,8.00E-256,nifD-local_aln_i2.1_12182023,1,4.90E-248,nifK-local_aln_i2.1_12182023,H=WP_006278578.1;D=WP_006278577.1;K=WP_006278576.1,1,1,"{'infraspecific_names': {'strain': 'S06'}, 'organism_name': 'Cylindrospermopsis raciborskii S06', 'tax_id': 2014880}",Scaffold,433,68516,351,84534,3895260,40.5,50,GCF_002893245.1-RS_2025_09_02,,99.74,0.31,,0,0,v1.2.4,structured
GCF_002893205.1,1,1.80E-161,nifH-local_aln_i2.1_12182023,1,8.00E-256,nifD-local_aln_i2.1_12182023,1,4.90E-248,nifK-local_aln_i2.1_12182023,H=WP_006278578.1;D=WP_006278577.1;K=WP_006278576.1,1,1,"{'infraspecific_names': {'strain': 'S07'}, 'organism_name': 'Cylindrospermopsis raciborskii S07', 'tax_id': 2014881}",Scaffold,585,55570,501,67063,3872123,40.5,50,GCF_002893205.1-RS_2025_09_02,,99.74,0.31,,0,0,v1.2.4,structured
GCF_002893155.1,1,1.80E-161,nifH-local_aln_i2.1_12182023,1,8.00E-256,nifD-local_aln_i2.1_12182023,1,4.90E-248,nifK-local_aln_i2.1_12182023,H=WP_006278578.1;D=WP_006278577.1;K=WP_006278576.1,1,1,"{'infraspecific_names': {'strain': 'C03'}, 'organism_name': 'Cylindrospermopsis raciborskii C03', 'tax_id': 2014884}",Scaffold,516,65255,432,69883,3950189,40.5,50,GCF_002893155.1-RS_2025_09_02,,99.74,0.31,,0,0,v1.2.4,structured
GCF_000760235.1,1,3.00E-54,nifH-local_aln_i2.1_12182023,1,1.90E-09,nifD-local_aln_i2.1_12182023,1,7.80E-10,nifK-local_aln_i2.1_12182023,H=WP_036906964.1;D=WP_036906968.1;K=WP_036906968.1,1,1,"{'infraspecific_names': {'strain': 'PAC1'}, 'organism_name': 'Prochlorococcus marinus str. PAC1', 'tax_id': 59924}",Contig,20,182484,20,182484,1841163,35,200,GCF_000760235.1-RS_2025_05_18,,99.74,0.16,,0,0,v1.2.3,structured
GCF_050563455.1,1,6.00E-154,nifH-local_aln_i2.1_12182023,1,2.30E-254,nifD-local_aln_i2.1_12182023,1,2.70E-238,nifK-local_aln_i2.1_12182023,H=WP_007305800.1;D=WP_007305801.1;K=WP_007305802.1,1,1,"{'infraspecific_names': {'strain': 'WH 8501'}, 'organism_name': 'Crocosphaera watsonii WH 8501', 'tax_id': 165597}",Complete Genome,4,6132292,4,6132292,6283531,37,1,GCF_050563455.1-RS_2025_05_26,,99.74,,,0,0,v1.2.3,structured
GCF_001904615.1,1,1.80E-50,nifH-local_aln_i2.1_12182023,1,1.90E-11,nifD-local_aln_i2.1_12182023,1,1.00E-05,nifK-local_aln_i2.1_12182023,H=WP_411974257.1;D=WP_075893583.1;K=WP_075893583.1,1,1,"{'infraspecific_names': {'strain': 'IAM M-220'}, 'organism_name': '[Limnothrix rosea] IAM M-220', 'tax_id': 454133}",Scaffold,97,68990,92,72134,4065636,45.5,101.98,GCF_001904615.1-RS_2025_01_20,,99.74,,,0,0,v1.2.3,structured
GCF_000021805.1,1,1.20E-153,nifH-local_aln_i2.1_12182023,1,5.80E-256,nifD-local_aln_i2.1_12182023,1,2.80E-244,nifK-local_aln_i2.1_12182023,H=WP_012595104.1;D=WP_012595105.1;K=WP_012595106.1,1,1,"{'infraspecific_names': {'strain': 'PCC 8801'}, 'organism_name': 'Rippkaea orientalis PCC 8801', 'tax_id': 41431}",Complete Genome,4,4679413,4,4679413,4787694,40,,GCF_000021805.1-RS_2025_04_02,,99.74,,,0,0,v1.2.3,structured
GCF_019325105.1,1,3.90E-53,nifH-local_aln_i2.1_12182023,1,4.90E-10,nifD-local_aln_i2.1_12182023,1,1.30E-08,nifK-local_aln_i2.1_12182023,H=WP_079317699.1;D=WP_209106001.1;K=WP_209106001.1,1,1,"{'infraspecific_names': {'strain': 'XMU1419'}, 'organism_name': 'Prochlorococcus marinus str. XMU1419', 'tax_id': 2054182}",Contig,12,391903,12,391903,1656121,31.5,1000,GCF_019325105.1-RS_2025_09_11,,99.73,1.29,,0,0,v1.2.4,structured
GCF_017695955.1,1,3.90E-53,nifH-local_aln_i2.1_12182023,1,4.90E-10,nifD-local_aln_i2.1_12182023,1,1.30E-08,nifK-local_aln_i2.1_12182023,H=WP_079317699.1;D=WP_209106001.1;K=WP_209106001.1,1,1,"{'infraspecific_names': {'strain': 'XMU1419'}, 'organism_name': 'Prochlorococcus marinus XMU1419', 'tax_id': 2716489}",Contig,3,596340,3,596340,1642829,31,200,GCF_017695955.1-RS_2025_06_10,,99.73,1.29,,0,0,v1.2.3,structured
GCF_014696165.1,1,9.90E-51,nifH-local_aln_i2.1_12182023,1,3.40E-06,nifD-local_aln_i2.1_12182023,1,2.90E-07,nifK-local_aln_i2.1_12182023,H=WP_190515558.1;D=WP_190521882.1;K=WP_190521882.1,1,1,"{'infraspecific_names': {'strain': 'FACHB-13'}, 'organism_name': 'Nodosilinea sp. FACHB-13', 'tax_id': 2692831}",Contig,18,443308,18,443308,5656892,56,50,GCF_014696165.1-RS_2024_05_27,,99.73,1.1,,0,0,v1.2.2,structured
GCF_014696135.1,1,9.90E-51,nifH-local_aln_i2.1_12182023,1,4.70E-06,nifD-local_aln_i2.1_12182023,1,2.20E-07,nifK-local_aln_i2.1_12182023,H=WP_190515558.1;D=WP_190695649.1;K=WP_190695649.1,1,1,"{'infraspecific_names': {'strain': 'FACHB-141'}, 'organism_name': 'Nodosilinea sp. FACHB-141', 'tax_id': 2692833}",Contig,31,330150,31,330150,5918288,56,50,GCF_014696135.1-RS_2024_11_06,,99.73,0.92,,0,0,v1.2.3,structured
GCF_031583475.1,1,6.30E-51,nifH-local_aln_i2.1_12182023,1,4.60E-08,nifD-local_aln_i2.1_12182023,1,2.90E-07,nifK-local_aln_i2.1_12182023,H=WP_149819367.1;D=WP_302677784.1;K=WP_302677784.1,1,1,"{'infraspecific_names': {'strain': 'JY1331'}, 'organism_name': 'Thermosynechococcus sp. JY1331', 'tax_id': 3074098}",Complete Genome,1,2677418,1,2677418,2677418,53.5,793.8,GCF_031583475.1-RS_2024_11_06,,99.73,,,0,0,v1.2.3,structured
GCF_031583225.1,1,6.30E-51,nifH-local_aln_i2.1_12182023,1,5.30E-09,nifD-local_aln_i2.1_12182023,1,8.90E-07,nifK-local_aln_i2.1_12182023,H=WP_149819367.1;D=WP_302679145.1;K=WP_302679145.1,1,1,"{'infraspecific_names': {'strain': 'PP555'}, 'organism_name': 'Thermosynechococcus sp. PP555', 'tax_id': 3074085}",Complete Genome,1,2699735,1,2699735,2699735,53.5,572.6,GCF_031583225.1-RS_2024_11_06,,99.73,,,0,0,v1.2.3,structured
GCF_031583205.1,1,6.30E-51,nifH-local_aln_i2.1_12182023,1,5.30E-09,nifD-local_aln_i2.1_12182023,1,8.90E-07,nifK-local_aln_i2.1_12182023,H=WP_149819367.1;D=WP_302679145.1;K=WP_302679145.1,1,1,"{'infraspecific_names': {'strain': 'PP551'}, 'organism_name': 'Thermosynechococcus sp. PP551', 'tax_id': 3074084}",Complete Genome,1,2699585,1,2699585,2699585,53.5,523.7,GCF_031583205.1-RS_2024_11_06,,99.73,,,0,0,v1.2.3,structured
GCF_031460975.1,1,6.30E-51,nifH-local_aln_i2.1_12182023,1,8.30E-09,nifD-local_aln_i2.1_12182023,1,1.20E-06,nifK-local_aln_i2.1_12182023,H=WP_149819367.1;D=WP_310453227.1;K=WP_310453227.1,1,1,"{'infraspecific_names': {'strain': 'HY213'}, 'organism_name': 'Thermosynechococcus sp. HY213', 'tax_id': 3074104}",Contig,19,217557,19,217557,2637029,53.5,477.4,GCF_031460975.1-RS_2024_11_06,,99.73,,,0,0,v1.2.3,structured
GCF_031460935.1,1,6.30E-51,nifH-local_aln_i2.1_12182023,1,4.60E-08,nifD-local_aln_i2.1_12182023,1,2.90E-07,nifK-local_aln_i2.1_12182023,H=WP_149819367.1;D=WP_302677784.1;K=WP_302677784.1,1,1,"{'infraspecific_names': {'strain': 'JY1332'}, 'organism_name': 'Thermosynechococcus sp. JY1332', 'tax_id': 3074099}",Contig,15,383500,15,383500,2658480,53.5,1090.6,GCF_031460935.1-RS_2024_11_06,,99.73,,,0,0,v1.2.3,structured
